1.094470008338061184e+00 -6.809003504829289621e-01
-7.030377557201122896e-01 -2.180248535723396941e+00
-1.716132929151340747e+00 -2.789818335056185816e+00
-1.184702042482583817e+00 -9.103383643606730580e-01
-9.077687105659018041e-01 -4.155001046871985571e-01
1.252332134332179159e-01 -2.769583276814473471e-01
-1.268372824591355474e+00 -1.565285755026465830e+00
-4.662798201725592007e-01 -7.086269364111141833e-01
-3.696361346689793770e-01 -1.364659728389681526e+00
-3.911252309982726771e-01 -3.774241956217304628e-01
2.330930068066145999e-01 -1.327360417250549762e+00
-7.170195887247881039e-01 -7.608653878110485103e-01
4.440653783672126043e-01 -1.102535332044537242e+00
-1.750218730997281646e-01 -1.053338597496948026e+00
4.900982565602285401e-01 -9.123420124503510698e-01
-5.438088459786757367e-01 -7.145265471786101941e-01
-9.878855289185385358e-01 -6.716573935351533020e-01
-4.675179252796745066e-01 -9.531695383705919289e-01
-7.477210193558736506e-03 -3.537203334926070086e-01
-2.293492615216099928e+00 -1.757176944891745141e+00
-7.624239547888556068e-01 1.192487417758833157e+00
4.709914195606519360e-01 -2.502968353332769569e-01
1.577266538224701975e-01 -5.239836794121478514e-01
-1.520404884330639028e+00 -7.123775045582498855e-01
-2.617182811267640297e+00 -1.509451531396741375e+00
-1.110857942233918649e+00 -1.610920229003288240e+00
-9.394125461091640261e-01 -1.321871177866045244e+00
-7.744816766189150936e-01 4.054656743269495767e-01
-7.049639693381759553e-01 2.085675153790078618e-02
-7.690379560984323959e-01 -1.045643225243950925e+00
-7.745638060941079095e-01 -9.508477675803722606e-01
-1.422571324178128815e+00 -1.848078028534717365e+00
-1.241396316659836518e+00 3.880538549880152566e-02
-1.691942169382724348e+00 8.997543136569836619e-01
-2.461270119245806853e+00 -2.683963689983875911e-01
-9.445558217686181868e-01 3.406982249050811706e-01
2.766845487671492076e-01 -2.284683995586074268e+00
-4.010787358198306674e-01 -1.679183700582969063e-01
-3.824037461712803676e-02 -2.327010430817640696e+00
-2.888587067495902438e-01 -2.782590639347780836e+00
-8.042725956546371568e-01 -9.530347097619609187e-01
-6.342469794970344577e-01 -2.882264740972605210e+00
-2.185563156577357447e+00 -1.219232678259000835e+00
-3.112105933136542824e+00 2.157617504036195566e-01
-2.737305226985556672e+00 7.184628010844853474e-01
1.144883731883621358e-01 -8.214797730421130595e-01
-1.890697513185486178e+00 -6.607612422119724105e-01
-1.752111668624225072e+00 -1.525360277388280839e+00
-1.497977047001530337e+00 -1.337523294437103161e+00
-9.510528416103573024e-01 -7.648736438593490838e-01
-3.643221595334387164e-01 -4.282233885872765988e-02
1.404295714020589614e+00 2.558773438982197224e+00
6.443480922438837855e-01 -7.650966938830627839e-02
1.213290824912492072e+00 1.517662181714303893e+00
3.238658509718316036e+00 2.264247829404820056e+00
-1.431472044090413842e+00 6.933252897521584579e-01
3.970412709013969588e-01 2.351457272781389829e+00
-1.327583811179278150e-02 -9.639368037474667084e-01
-1.067591502595873543e+00 2.991296380938764710e+00
1.983082871715438289e+00 9.778272591796495217e-01
7.976518911155758840e-01 -3.145198499315804419e-02
4.500651553712637920e-01 1.211398651313856600e+00
-1.277136721926730445e-01 2.331573363210305061e+00
2.082820857614218646e+00 -2.472383131477648988e-01
6.684296807825638176e-01 5.834770581207060491e-01
1.216728527158597917e+00 1.831473118989952020e+00
8.327008659972681137e-01 2.232988302476567988e+00
-9.330945221869115791e-01 -1.394573086851845556e+00
-5.395014989947282125e-01 -3.676354796792997703e-01
1.602327965971465762e+00 2.413579268745551065e+00
1.440243430134619862e+00 6.978147968296123382e-01
3.448984147172838854e-01 2.044156838119404185e-01
9.805924105170413796e-01 1.315579221070183547e+00
2.458684983740062613e-01 1.624573555916584144e-01
1.093916273907845627e+00 1.155586940172057542e+00
3.318027349593067221e+00 5.471678926403880094e-01
1.271443170284234814e+00 6.143539520711680524e-01
2.701086337084246392e+00 1.179519947528831381e+00
1.593949527681853162e+00 9.531749075070014010e-01
2.616545318839525791e+00 1.209808102689552189e+00
1.583240835978244831e+00 2.697171917187810131e+00
-3.044884755138350663e-01 4.581924991750007115e-01
1.703089461439907248e-01 1.503174964337862907e+00
-6.382788405472994420e-02 1.331819150638637872e+00
2.177901237346067109e+00 3.192493624500523097e-01
-4.000504376083913183e-01 2.553386256639108787e+00
3.117736198332687003e+00 -5.198370057743990635e-01
1.017475603531998285e+00 1.775013348124779622e+00
2.205838936491609559e+00 2.101654491317141549e+00
2.199851355091405836e+00 -1.449146414965082563e+00
4.681496401267392082e-01 2.447036300751518345e-01
1.285234246297119798e+00 1.611619707504003074e+00
1.068360383111274015e+00 1.150520259815593693e+00
4.582957342717032256e-01 -4.323951345466097163e-01
9.583955231231378047e-02 2.013423167404198466e+00
1.659977105034050382e+00 1.474979740051395538e+00
2.594878954007434624e-01 5.144253967767586921e-01
1.496995671776408576e+00 2.875201462295728927e-02
9.989319800045691755e-01 9.559789774369196191e-01
1.025065575481639568e+00 -9.577831435702817142e-01
