-3.744509280186333333e-01 -1.497784293694307323e+00
-3.013726045108863438e+00 -1.932427002901430546e+00
-1.237320985036853616e+00 -1.378118729505192208e-01
-2.193471266334212189e+00 -2.267267019750407009e+00
-1.730715336212651057e+00 -2.063594943568041629e+00
-2.168718970756245756e+00 -2.752459413491764595e-01
-3.256109630390378040e-01 -8.296578488530456097e-01
6.191644044918536149e-01 8.423884491779616290e-01
-1.001206994760841296e+00 3.792821940672719272e-01
-1.411160668604803048e+00 -1.307491089672959905e+00
1.516499021169935180e+00 -1.177367788998262554e+00
-1.988755984697322399e+00 -1.343556534806462199e+00
-1.585705598947048545e+00 -1.686069180967954217e+00
-1.677635502139954271e+00 -2.471947198069520013e+00
-1.538486620033790331e+00 -1.647711762786865375e+00
-1.571264808666127166e+00 -1.748135301610920900e+00
-9.044285629781578795e-01 -3.871008718884319411e+00
-2.507293991832554969e+00 -1.478381834444128851e+00
-7.323088342763384162e-01 -2.493821114982550213e+00
-2.031683118498559093e+00 -1.397884209151975421e+00
-1.514481687652167174e+00 -7.224137411158875199e-01
9.776432190582655668e-01 -1.402586251064825040e+00
-3.840346246593229207e-02 -2.571822851515743746e-01
-1.311382354118858951e+00 -5.589254595771446787e-01
-2.393144545571150861e+00 -1.016976568841513329e+00
-1.268959556108003817e+00 -1.076898129647950730e+00
4.184662227619102559e-01 -8.469211725595561235e-01
-2.747952440808798524e+00 -1.792277405145721314e+00
-2.576247494738963972e+00 -2.817860441386049075e+00
-7.615863823884090333e-01 -2.236628569288969359e+00
5.693694881400588326e-01 2.627601944050241833e-01
-1.849413533104393492e+00 -2.330409075130583929e+00
-1.515287716125852224e+00 -1.702217145787040309e+00
-2.866873188244912107e+00 -3.366023660242393856e+00
-1.549230589136281200e+00 -3.244512706727211704e-01
-1.576554878352486755e+00 -2.130874794229451474e+00
-2.094687521088184345e-01 -2.176810599997834883e-01
-1.176176039061765488e+00 -2.220465990517772603e-01
4.362023082283255082e-01 -1.845918473310435903e+00
-8.556048861064435851e-01 3.221247917726757226e-01
6.492301903704826849e-01 -9.391763605760591327e-01
-1.117539138926018083e-01 -4.163749658187052560e-01
-2.410425494387340883e+00 -1.220262804747177077e+00
-1.228259902968313222e+00 -6.316620038070567267e-01
-2.001978151015318730e+00 1.022756265604384485e+00
-2.352938838089494222e+00 -1.705987037428339237e-01
3.796980612259723831e-01 -6.142003416088368528e-01
-1.152352971963706230e+00 -2.121223069175921960e+00
9.910332369377581330e-01 -2.115489289508015069e+00
-1.785645617054818501e+00 -1.715101517366623751e+00
9.706935214127939693e-01 1.158737381298264424e+00
3.470255544495148836e-02 1.420695250773848173e+00
1.335999199340310639e+00 2.621232652823793696e+00
4.733822262128981606e-01 6.273586559763235648e-01
1.420445267584972138e-01 1.521823473915283387e+00
9.123192968226006005e-01 1.497000220938915049e+00
-4.309801502058279166e-01 1.271325555777253591e+00
1.269552389227785127e+00 2.154485396193004831e+00
-1.199773838325490782e+00 -5.939865359510672072e-01
1.144909338988163050e+00 1.241902501633967759e+00
6.316071982188926626e-01 1.923739570459624959e+00
1.599995443383937177e+00 6.693654247189582129e-01
2.018373047491273553e+00 2.672919043789282689e+00
2.228200674520453006e+00 1.580635424366308994e-01
5.855717418570174360e-01 6.308172704836847444e-01
1.853773512918902355e+00 2.734604492799614928e-01
1.557252280009865597e+00 1.746455965340622640e+00
4.641575031467650714e-01 3.070468947886016764e+00
1.009802008327479239e+00 5.818044288200556746e-01
1.197342977942594366e+00 -1.295042604516322360e+00
8.972688813783018524e-01 1.959191736756001889e+00
8.054459265774793764e-02 1.512234207361393024e+00
2.278688379831131705e+00 1.079547442052551931e+00
-8.568213212786357502e-02 8.677261441898720395e-01
1.465838748767349653e+00 1.767955590325579251e+00
5.423332398856162140e-02 -1.081184903438554556e-01
1.322834747035618097e+00 -6.952486620269460182e-01
-4.158592932815630139e-01 7.707637916236779185e-01
1.644526117376111429e+00 2.366327424526851964e+00
-2.321836597514952416e-01 1.598327876438944140e-01
-7.238553629005746171e-01 2.253158313851612249e+00
2.408849150610695489e+00 1.086652692019993260e+00
7.370009515314221993e-01 1.495865877367286156e+00
-1.033395136588325158e+00 -1.177149820538181402e-01
2.384091277692347965e+00 1.788562566893998840e+00
-8.147427171022987302e-01 1.299121177676686223e+00
1.608778565692921658e+00 4.631457889583994181e-01
-1.176646373861067740e-01 5.912874331797426386e-01
-6.826463771177948558e-02 -1.028705047660514182e-01
3.697239919650874285e-01 8.240410774234219193e-01
1.778603495784765842e+00 5.501532521914025420e-01
2.832246642659780322e-01 1.642460132805321660e+00
3.254640089914407675e+00 2.479544606092008330e+00
8.790453526036698939e-01 2.379015755213251815e+00
1.155153543595211385e+00 8.750464652812733890e-01
1.997064721136589505e+00 3.146729674650123876e-01
1.218210724108546472e+00 7.962760349531601278e-01
2.705556097869014742e+00 3.783743834814920159e+00
1.820917261124066933e+00 1.105313422059083672e+00
9.780113551487721324e-01 -7.493758997946287082e-02
