-1.337201912960972017e+00 -2.975178338737497485e-01
-2.373606981204609667e+00 -1.942991974039920411e+00
9.463541918167859279e-01 1.112778996322630665e+00
3.488309640130864420e-01 -3.349949976954514907e-01
-2.508451604537551560e+00 -9.052559978271701446e-03
-4.808482843163092157e-01 8.018307964976749691e-01
-2.236393293690376094e+00 -3.368922633533886213e-01
-1.453881303794527513e+00 -1.483291222663441156e+00
-1.089668499279911718e+00 1.244156812593345762e+00
-3.358938225558149027e-01 -1.206726142135617463e+00
-3.312928762102510305e+00 1.818068655385600696e-01
-3.796148140849975317e-02 -3.406729413455590993e+00
-1.753113654680608757e+00 -1.006561435523359638e+00
-3.292351427384121454e-01 -8.397167853400808735e-01
-7.104854821630988138e-01 -1.579902510630196932e+00
-1.731529823430431492e+00 -1.538288257433769513e+00
-1.067498692472213406e+00 3.537375121018788704e-01
-1.128641227123979185e+00 -1.797763150736030324e-01
-2.282418695452144597e+00 -9.114295809171577556e-01
-5.038770713554221459e-01 -8.641378402329308317e-01
-5.416966134202061411e-02 -1.078724558186288096e-01
1.912079487251008292e-01 -1.780572508120023656e+00
4.448401135701338660e-01 -1.368634857697817786e+00
5.103582737523260082e-01 -8.712554984150949755e-01
-1.389119946035440867e+00 -2.118744422906292613e+00
1.978865883550903204e+00 2.683936383099461143e-01
1.000752376635991592e+00 1.345725298544895532e+00
-5.103207593929768304e-01 1.484203130390316705e+00
3.980450768877046741e+00 6.031665875907021857e-01
5.602329025329361167e-01 1.727418514894302870e+00
2.624765041042371738e+00 1.516098898640600989e+00
-5.567388673185467152e-01 8.171773679608946850e-01
1.178587701823473166e+00 8.562013439044638963e-01
1.357524728464136299e+00 1.224330360220152958e+00
9.065434544633852454e-01 1.177099879041993979e+00
2.860108953327011871e-01 1.213187719424381195e+00
2.381442199151280192e+00 1.618608935322702891e+00
2.548143245587365158e+00 8.975008571043725514e-01
6.468633771189811199e-01 9.388952815505602345e-01
2.112219400579272044e+00 9.497509385697522344e-02
1.182322128450472576e+00 1.285945794565445999e+00
5.610255593517800010e-01 1.168132385563932951e+00
5.610425687597702105e-01 1.582434311799701732e+00
1.175801678834369035e+00 6.855285512422191196e-01
1.449255372914932449e+00 -4.399315807995218819e-02
2.058786572799011783e+00 4.967157066129402887e-01
1.684251777388377391e+00 1.423008149214016305e+00
1.290480159225069201e+00 5.492236204887138706e-01
1.370439447518732479e+00 7.626724489400424911e-01
5.466807213150139955e-01 5.817985917129577800e-01
3.810376238681763450e+00 1.083791558318025317e+01
4.276071321152007165e+00 9.655485636610347200e+00
4.233680401345088384e+00 9.444344076833971258e+00
6.158882443068191215e+00 9.821615338376394888e+00
5.199294854096121021e+00 9.281600725120107143e+00
4.282520504613229306e+00 1.056365955782525390e+01
6.151275216243917932e+00 9.383437521798153824e+00
4.861651007708645444e+00 1.143082399487215817e+01
5.167698502442726216e+00 8.430693265953399518e+00
5.721921211010360331e+00 1.183735852495877339e+01
