-6.929172144858599669e-01 -2.247096756431183895e+00
-1.475701628506944418e+00 -1.056815971088450157e+00
-2.046262935948038209e+00 -1.064594562698007341e+00
-9.411469693333091024e-01 -6.531825560601187686e-01
-5.547706288607578973e-01 -1.829413912519521457e+00
-1.614309030699775827e+00 -2.657183763511622443e-01
-4.483524943901557869e-01 7.355230588106940193e-01
-2.088162629302646067e+00 -4.450003243501383654e-01
-4.771141346980103393e-01 -5.755966229618131313e-01
-1.039012673412935905e+00 -3.332712406711535458e-02
5.589791047545755731e-03 -8.175305385275046799e-01
-2.763460373575883811e+00 -1.135646372954776773e+00
-3.374315377089158741e-01 -1.701197838219918435e+00
-3.291873044406039561e+00 -8.183094726934211360e-01
-1.188390761239013216e-01 -1.528820559422577885e-01
-1.676709797778579425e+00 1.521743296046684790e-02
-2.748982355482430862e+00 -3.924069613302280102e-01
-1.223970635635785342e+00 -1.003788965560232782e+00
-1.349314303605946508e+00 2.154705776192362698e-01
-1.414272189152699033e+00 -1.063469202689008464e+00
-1.897268119874733650e+00 -1.269549135679960861e+00
-1.146902269064048907e+00 -1.009181585163392070e+00
-1.132937708586562175e+00 -1.665302509597429648e+00
-1.219002716188100965e+00 -1.210346612959748658e+00
-9.765228021734861930e-02 -1.761134142228234500e-01
2.057186666873414893e+00 1.811678367397733691e+00
9.631919034437548266e-01 9.518886584658969863e-01
9.380898478315333744e-01 2.534604437845196401e+00
-4.389655852320679674e-01 -9.694702111908304332e-02
-2.460037052787418244e-01 2.230951192505363778e+00
-2.342967149638717217e-01 2.269074742455418736e+00
1.474342746746484689e+00 1.012254905278568096e+00
-7.871916978318649338e-01 1.022548777686095312e+00
2.332920369478218792e+00 2.153834006316191818e+00
7.213004979814645612e-01 2.089128754778800889e+00
1.950295163831292200e+00 -9.203449380043264849e-01
2.463613103180467334e+00 1.717236871421118138e+00
1.522829540047253793e+00 2.007637991885796058e+00
-1.633193751934731264e+00 1.225279309690523455e+00
1.088340571726096551e+00 1.503048659990684488e-01
1.847682269855371651e+00 -4.478769970822704671e-01
7.408120564881901515e-01 6.746438268066727861e-01
9.605202202389871990e-01 -8.750248644191958025e-01
1.684178130163625386e+00 1.765491807705152016e+00
1.478863966396055218e+00 2.004133295745871735e+00
1.517317998534980727e+00 1.897855155730225452e+00
1.694096375576954472e+00 4.403715598568629375e-01
1.370110732154681266e+00 2.152183354999269937e+00
1.609169550570040741e+00 2.441007021129681931e+00
1.461580905629866534e+00 1.540925988611561159e-01
